date,project,site_no,elev_ft
2025-09-17,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1533.09
2025-09-18,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1532.56
2025-09-19,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1532.03
2025-09-20,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1531.48
2025-09-21,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1530.97
2025-09-22,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1530.46
2025-09-23,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1529.93
2025-09-24,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1529.38
2025-09-25,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1528.8
2025-09-26,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1528.25
2025-09-27,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1527.7
2025-09-28,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1527.14
2025-09-29,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1526.6
2025-09-30,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1526.11
2025-10-01,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1525.64
2025-10-02,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1525.12
2025-10-03,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1524.59
2025-10-04,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1524.05
2025-10-05,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1523.49
2025-10-06,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1522.93
2025-10-07,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1522.4
2025-10-08,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1521.83
2025-10-09,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1521.29
2025-10-10,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1520.86
2025-10-11,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1520.46
2025-10-12,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1520.23
2025-10-13,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1520.15
2025-10-14,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1519.7
2025-10-15,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1519.16
2025-10-16,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1518.61
2025-10-17,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1518.08
2025-10-18,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1517.65
2025-10-19,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1517.37
2025-10-20,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1516.96
2025-10-21,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1516.51
2025-10-22,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1516.03
2025-10-23,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1515.52
2025-10-24,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1514.47
2025-10-25,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1513.39
2025-10-26,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1512.7
2025-10-27,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1511.64
2025-10-28,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1510.31
2025-10-29,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1509.04
2025-10-30,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1507.72
2025-10-31,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1506.49
2025-11-01,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1506.03
2025-11-02,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1506.02
2025-11-03,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1505.91
2025-11-04,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1505.81
2025-11-05,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1505.8
2025-11-06,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1505.98
2025-11-07,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1506.4
2025-11-08,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1506.57
2025-11-09,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1506.56
2025-11-10,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1506.45
2025-11-11,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1506.28
2025-11-12,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1506.1
2025-11-13,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1505.88
2025-11-14,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1505.65
2025-11-15,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1505.38
2025-11-16,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1505.14
2025-11-17,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1504.93
2025-11-18,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1504.67
2025-11-19,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1504.4
2025-11-20,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1504.17
2025-11-21,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1503.89
2025-11-22,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1503.6
2025-11-23,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1503.39
2025-11-24,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1503.41
2025-11-25,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1503.3
2025-11-26,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1503.18
2025-11-27,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1503.16
2025-11-28,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1503.15
2025-11-29,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1503.05
2025-11-30,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1502.91
2025-12-01,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1502.73
2025-12-02,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1502.53
2025-12-03,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1502.28
2025-12-04,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1502.07
2025-12-05,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1503.91
2025-12-06,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1504.61
2025-12-07,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1504.0
2025-12-08,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1504.36
2025-12-09,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1506.82
2025-12-10,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1509.83
2025-12-11,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1510.31
2025-12-12,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1509.84
2025-12-13,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1509.21
2025-12-14,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1508.87
2025-12-15,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1509.27
2025-12-16,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1510.05
2025-12-17,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1513.35
2025-12-18,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1521.19
2025-12-19,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1542.68
2025-12-20,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1549.62
2025-12-21,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1553.78
2025-12-22,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1558.06
2025-12-23,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1560.6
2025-12-24,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1562.11
2025-12-25,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1562.52
2025-12-26,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1562.16
2025-12-27,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1560.22
2025-12-28,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1557.74
2025-12-29,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1555.05
2025-12-30,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1552.19
2025-12-31,"COUGAR LAKE NEAR RAINBOW, OR",14159400,1549.25
2016-01-01,"DETROIT LAKE NEAR DETROIT, OR",14180500,1466.97
2016-01-02,"DETROIT LAKE NEAR DETROIT, OR",14180500,1464.55
2016-01-03,"DETROIT LAKE NEAR DETROIT, OR",14180500,1462.1
2016-01-04,"DETROIT LAKE NEAR DETROIT, OR",14180500,1459.75
2016-01-05,"DETROIT LAKE NEAR DETROIT, OR",14180500,1457.43
2016-01-06,"DETROIT LAKE NEAR DETROIT, OR",14180500,1455.46
2016-01-07,"DETROIT LAKE NEAR DETROIT, OR",14180500,1454.61
2016-01-08,"DETROIT LAKE NEAR DETROIT, OR",14180500,1454.34
2016-01-09,"DETROIT LAKE NEAR DETROIT, OR",14180500,1453.93
2016-01-10,"DETROIT LAKE NEAR DETROIT, OR",14180500,1453.3
2016-01-11,"DETROIT LAKE NEAR DETROIT, OR",14180500,1452.83
2016-01-12,"DETROIT LAKE NEAR DETROIT, OR",14180500,1453.03
2016-01-13,"DETROIT LAKE NEAR DETROIT, OR",14180500,1454.97
2016-01-14,"DETROIT LAKE NEAR DETROIT, OR",14180500,1455.65
2016-01-15,"DETROIT LAKE NEAR DETROIT, OR",14180500,1454.12
2016-01-16,"DETROIT LAKE NEAR DETROIT, OR",14180500,1454.25
2016-01-17,"DETROIT LAKE NEAR DETROIT, OR",14180500,1456.07
2016-01-18,"DETROIT LAKE NEAR DETROIT, OR",14180500,1457.73
2016-01-19,"DETROIT LAKE NEAR DETROIT, OR",14180500,1459.2
2016-01-20,"DETROIT LAKE NEAR DETROIT, OR",14180500,1460.79
2016-01-21,"DETROIT LAKE NEAR DETROIT, OR",14180500,1462.23
2016-01-22,"DETROIT LAKE NEAR DETROIT, OR",14180500,1466.12
2016-01-23,"DETROIT LAKE NEAR DETROIT, OR",14180500,1467.93
2016-01-24,"DETROIT LAKE NEAR DETROIT, OR",14180500,1468.68
2016-01-25,"DETROIT LAKE NEAR DETROIT, OR",14180500,1468.6
2016-01-26,"DETROIT LAKE NEAR DETROIT, OR",14180500,1467.58
2016-01-27,"DETROIT LAKE NEAR DETROIT, OR",14180500,1466.52
2016-01-28,"DETROIT LAKE NEAR DETROIT, OR",14180500,1468.22
2016-01-29,"DETROIT LAKE NEAR DETROIT, OR",14180500,1471.22
2016-01-30,"DETROIT LAKE NEAR DETROIT, OR",14180500,1472.88
2016-01-31,"DETROIT LAKE NEAR DETROIT, OR",14180500,1473.15
2016-02-01,"DETROIT LAKE NEAR DETROIT, OR",14180500,1472.49
2016-02-02,"DETROIT LAKE NEAR DETROIT, OR",14180500,1471.13
2016-02-03,"DETROIT LAKE NEAR DETROIT, OR",14180500,1470.76
2016-02-04,"DETROIT LAKE NEAR DETROIT, OR",14180500,1471.57
2016-02-05,"DETROIT LAKE NEAR DETROIT, OR",14180500,1472.63
2016-02-06,"DETROIT LAKE NEAR DETROIT, OR",14180500,1473.64
2016-02-07,"DETROIT LAKE NEAR DETROIT, OR",14180500,1474.41
2016-02-08,"DETROIT LAKE NEAR DETROIT, OR",14180500,1475.22
2016-02-09,"DETROIT LAKE NEAR DETROIT, OR",14180500,1476.97
2016-02-10,"DETROIT LAKE NEAR DETROIT, OR",14180500,1479.1
2016-02-11,"DETROIT LAKE NEAR DETROIT, OR",14180500,1481.03
2016-02-12,"DETROIT LAKE NEAR DETROIT, OR",14180500,1483.1
2016-02-13,"DETROIT LAKE NEAR DETROIT, OR",14180500,1485.86
2016-02-14,"DETROIT LAKE NEAR DETROIT, OR",14180500,1491.11
2016-02-15,"DETROIT LAKE NEAR DETROIT, OR",14180500,1496.35
2016-02-16,"DETROIT LAKE NEAR DETROIT, OR",14180500,1499.94
2016-02-17,"DETROIT LAKE NEAR DETROIT, OR",14180500,1502.4
2016-02-18,"DETROIT LAKE NEAR DETROIT, OR",14180500,1504.62
2016-02-19,"DETROIT LAKE NEAR DETROIT, OR",14180500,1506.28
2016-02-20,"DETROIT LAKE NEAR DETROIT, OR",14180500,1507.07
2016-02-21,"DETROIT LAKE NEAR DETROIT, OR",14180500,1507.43
2016-02-22,"DETROIT LAKE NEAR DETROIT, OR",14180500,1507.63
2016-02-23,"DETROIT LAKE NEAR DETROIT, OR",14180500,1508.33
2016-02-24,"DETROIT LAKE NEAR DETROIT, OR",14180500,1509.01
2016-02-25,"DETROIT LAKE NEAR DETROIT, OR",14180500,1509.65
2016-02-26,"DETROIT LAKE NEAR DETROIT, OR",14180500,1510.25
2016-02-27,"DETROIT LAKE NEAR DETROIT, OR",14180500,1511.71
2016-02-28,"DETROIT LAKE NEAR DETROIT, OR",14180500,1513.01
2016-02-29,"DETROIT LAKE NEAR DETROIT, OR",14180500,1514.01
2016-03-01,"DETROIT LAKE NEAR DETROIT, OR",14180500,1515.21
2016-03-02,"DETROIT LAKE NEAR DETROIT, OR",14180500,1516.6
2016-03-03,"DETROIT LAKE NEAR DETROIT, OR",14180500,1517.6
2016-03-04,"DETROIT LAKE NEAR DETROIT, OR",14180500,1517.63
2016-03-05,"DETROIT LAKE NEAR DETROIT, OR",14180500,1517.49
2016-03-06,"DETROIT LAKE NEAR DETROIT, OR",14180500,1517.91
2016-03-07,"DETROIT LAKE NEAR DETROIT, OR",14180500,1518.04
2016-03-08,"DETROIT LAKE NEAR DETROIT, OR",14180500,1518.27
2016-03-09,"DETROIT LAKE NEAR DETROIT, OR",14180500,1518.48
2016-03-10,"DETROIT LAKE NEAR DETROIT, OR",14180500,1520.27
2016-03-11,"DETROIT LAKE NEAR DETROIT, OR",14180500,1521.64
2016-03-12,"DETROIT LAKE NEAR DETROIT, OR",14180500,1523.31
2016-03-13,"DETROIT LAKE NEAR DETROIT, OR",14180500,1525.67
2016-03-14,"DETROIT LAKE NEAR DETROIT, OR",14180500,1528.21
2016-03-15,"DETROIT LAKE NEAR DETROIT, OR",14180500,1530.11
2016-03-16,"DETROIT LAKE NEAR DETROIT, OR",14180500,1531.68
2016-03-17,"DETROIT LAKE NEAR DETROIT, OR",14180500,1533.15
2016-03-18,"DETROIT LAKE NEAR DETROIT, OR",14180500,1533.96
2016-03-19,"DETROIT LAKE NEAR DETROIT, OR",14180500,1534.45
2016-03-20,"DETROIT LAKE NEAR DETROIT, OR",14180500,1535.15
2016-03-21,"DETROIT LAKE NEAR DETROIT, OR",14180500,1536.16
2016-03-22,"DETROIT LAKE NEAR DETROIT, OR",14180500,1536.64
2016-03-23,"DETROIT LAKE NEAR DETROIT, OR",14180500,1536.94
2016-03-24,"DETROIT LAKE NEAR DETROIT, OR",14180500,1537.4
2016-03-25,"DETROIT LAKE NEAR DETROIT, OR",14180500,1537.71
2016-03-26,"DETROIT LAKE NEAR DETROIT, OR",14180500,1538.0
2016-03-27,"DETROIT LAKE NEAR DETROIT, OR",14180500,1538.75
2016-03-28,"DETROIT LAKE NEAR DETROIT, OR",14180500,1539.42
2016-03-29,"DETROIT LAKE NEAR DETROIT, OR",14180500,1539.87
2016-03-30,"DETROIT LAKE NEAR DETROIT, OR",14180500,1540.26
2016-03-31,"DETROIT LAKE NEAR DETROIT, OR",14180500,1540.54
2016-04-01,"DETROIT LAKE NEAR DETROIT, OR",14180500,1541.17
2016-04-02,"DETROIT LAKE NEAR DETROIT, OR",14180500,1541.86
2016-04-03,"DETROIT LAKE NEAR DETROIT, OR",14180500,1542.5
2016-04-04,"DETROIT LAKE NEAR DETROIT, OR",14180500,1543.44
2016-04-05,"DETROIT LAKE NEAR DETROIT, OR",14180500,1544.1
2016-04-06,"DETROIT LAKE NEAR DETROIT, OR",14180500,1544.55
2016-04-07,"DETROIT LAKE NEAR DETROIT, OR",14180500,1545.19
2016-04-08,"DETROIT LAKE NEAR DETROIT, OR",14180500,1545.96
2016-04-09,"DETROIT LAKE NEAR DETROIT, OR",14180500,1546.79
2016-04-10,"DETROIT LAKE NEAR DETROIT, OR",14180500,1547.5
2016-04-11,"DETROIT LAKE NEAR DETROIT, OR",14180500,1548.04
2016-04-12,"DETROIT LAKE NEAR DETROIT, OR",14180500,1548.54
2016-04-13,"DETROIT LAKE NEAR DETROIT, OR",14180500,1548.9
2016-04-14,"DETROIT LAKE NEAR DETROIT, OR",14180500,1549.44
2016-04-15,"DETROIT LAKE NEAR DETROIT, OR",14180500,1550.01
2016-04-16,"DETROIT LAKE NEAR DETROIT, OR",14180500,1550.35
2016-04-17,"DETROIT LAKE NEAR DETROIT, OR",14180500,1550.91
2016-04-18,"DETROIT LAKE NEAR DETROIT, OR",14180500,1551.5
2016-04-19,"DETROIT LAKE NEAR DETROIT, OR",14180500,1552.14
2016-04-20,"DETROIT LAKE NEAR DETROIT, OR",14180500,1552.82
2016-04-21,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.35
2016-04-22,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.85
2016-04-23,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.14
2016-04-24,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.78
2016-04-25,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.21
2016-04-26,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.41
2016-04-27,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.58
2016-04-28,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.68
2016-04-29,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.73
2016-04-30,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.81
2016-05-01,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.86
2016-05-02,"DETROIT LAKE NEAR DETROIT, OR",14180500,1556.02
2016-05-03,"DETROIT LAKE NEAR DETROIT, OR",14180500,1556.13
2016-05-04,"DETROIT LAKE NEAR DETROIT, OR",14180500,1556.28
2016-05-05,"DETROIT LAKE NEAR DETROIT, OR",14180500,1556.29
2016-05-06,"DETROIT LAKE NEAR DETROIT, OR",14180500,1556.16
2016-05-07,"DETROIT LAKE NEAR DETROIT, OR",14180500,1556.24
2016-05-08,"DETROIT LAKE NEAR DETROIT, OR",14180500,1556.33
2016-05-09,"DETROIT LAKE NEAR DETROIT, OR",14180500,1556.35
2016-05-10,"DETROIT LAKE NEAR DETROIT, OR",14180500,1556.26
2016-05-11,"DETROIT LAKE NEAR DETROIT, OR",14180500,1556.13
2016-05-12,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.96
2016-05-13,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.79
2016-05-14,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.65
2016-05-15,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.58
2016-05-16,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.56
2016-05-17,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.43
2016-05-18,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.25
2016-05-19,"DETROIT LAKE NEAR DETROIT, OR",14180500,1555.13
2016-05-20,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.96
2016-05-21,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.86
2016-05-22,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.81
2016-05-23,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.77
2016-05-24,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.69
2016-05-25,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.55
2016-05-26,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.39
2016-05-27,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.24
2016-05-28,"DETROIT LAKE NEAR DETROIT, OR",14180500,1554.09
2016-05-29,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.97
2016-05-30,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.87
2016-05-31,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.81
2016-06-01,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.59
2016-06-02,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.52
2016-06-03,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.46
2016-06-04,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.38
2016-06-05,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.28
2016-06-06,"DETROIT LAKE NEAR DETROIT, OR",14180500,1553.14
2016-06-07,"DETROIT LAKE NEAR DETROIT, OR",14180500,1552.98
2016-06-08,"DETROIT LAKE NEAR DETROIT, OR",14180500,1552.81
2016-06-09,"DETROIT LAKE NEAR DETROIT, OR",14180500,1552.61
2016-06-10,"DETROIT LAKE NEAR DETROIT, OR",14180500,1552.41
2016-06-11,"DETROIT LAKE NEAR DETROIT, OR",14180500,1552.24
2016-06-12,"DETROIT LAKE NEAR DETROIT, OR",14180500,1552.03
2016-06-13,"DETROIT LAKE NEAR DETROIT, OR",14180500,1551.82
2016-06-14,"DETROIT LAKE NEAR DETROIT, OR",14180500,1551.72
2016-06-15,"DETROIT LAKE NEAR DETROIT, OR",14180500,1551.51
2016-06-16,"DETROIT LAKE NEAR DETROIT, OR",14180500,1551.39
2016-06-17,"DETROIT LAKE NEAR DETROIT, OR",14180500,1551.19
2016-06-18,"DETROIT LAKE NEAR DETROIT, OR",14180500,1551.17
2016-06-19,"DETROIT LAKE NEAR DETROIT, OR",14180500,1550.94
2016-06-20,"DETROIT LAKE NEAR DETROIT, OR",14180500,1550.67
2016-06-21,"DETROIT LAKE NEAR DETROIT, OR",14180500,1550.46
2016-06-22,"DETROIT LAKE NEAR DETROIT, OR",14180500,1550.18
2016-06-23,"DETROIT LAKE NEAR DETROIT, OR",14180500,1549.98
2016-06-24,"DETROIT LAKE NEAR DETROIT, OR",14180500,1549.81
2016-06-25,"DETROIT LAKE NEAR DETROIT, OR",14180500,1549.61
2016-06-26,"DETROIT LAKE NEAR DETROIT, OR",14180500,1549.45
2016-06-27,"DETROIT LAKE NEAR DETROIT, OR",14180500,1549.21
2016-06-28,"DETROIT LAKE NEAR DETROIT, OR",14180500,1548.98
2016-06-29,"DETROIT LAKE NEAR DETROIT, OR",14180500,1548.64
2016-06-30,"DETROIT LAKE NEAR DETROIT, OR",14180500,1548.4
2016-07-01,"DETROIT LAKE NEAR DETROIT, OR",14180500,1548.12
2016-07-02,"DETROIT LAKE NEAR DETROIT, OR",14180500,1547.97
2016-07-03,"DETROIT LAKE NEAR DETROIT, OR",14180500,1547.81
2016-07-04,"DETROIT LAKE NEAR DETROIT, OR",14180500,1547.59
2016-07-05,"DETROIT LAKE NEAR DETROIT, OR",14180500,1547.39
2016-07-06,"DETROIT LAKE NEAR DETROIT, OR",14180500,1547.22
2016-07-07,"DETROIT LAKE NEAR DETROIT, OR",14180500,1547.02
2016-07-08,"DETROIT LAKE NEAR DETROIT, OR",14180500,1546.79
2016-07-09,"DETROIT LAKE NEAR DETROIT, OR",14180500,1546.68
2016-07-10,"DETROIT LAKE NEAR DETROIT, OR",14180500,1546.53
2016-07-11,"DETROIT LAKE NEAR DETROIT, OR",14180500,1546.32
2016-07-12,"DETROIT LAKE NEAR DETROIT, OR",14180500,1546.14
2016-07-13,"DETROIT LAKE NEAR DETROIT, OR",14180500,1545.92
2016-07-14,"DETROIT LAKE NEAR DETROIT, OR",14180500,1545.61
2016-07-15,"DETROIT LAKE NEAR DETROIT, OR",14180500,1545.36
2016-07-16,"DETROIT LAKE NEAR DETROIT, OR",14180500,1545.15
2016-07-17,"DETROIT LAKE NEAR DETROIT, OR",14180500,1544.92
2016-07-18,"DETROIT LAKE NEAR DETROIT, OR",14180500,1544.72
2016-07-19,"DETROIT LAKE NEAR DETROIT, OR",14180500,1544.48
2016-07-20,"DETROIT LAKE NEAR DETROIT, OR",14180500,1544.22
2016-07-21,"DETROIT LAKE NEAR DETROIT, OR",14180500,1543.96
2016-07-22,"DETROIT LAKE NEAR DETROIT, OR",14180500,1543.74
2016-07-23,"DETROIT LAKE NEAR DETROIT, OR",14180500,1543.52
2016-07-24,"DETROIT LAKE NEAR DETROIT, OR",14180500,1543.29
2016-07-25,"DETROIT LAKE NEAR DETROIT, OR",14180500,1543.03
2016-07-26,"DETROIT LAKE NEAR DETROIT, OR",14180500,1542.73
2016-07-27,"DETROIT LAKE NEAR DETROIT, OR",14180500,1542.5
2016-07-28,"DETROIT LAKE NEAR DETROIT, OR",14180500,1542.23
2016-07-29,"DETROIT LAKE NEAR DETROIT, OR",14180500,1541.86
2016-07-30,"DETROIT LAKE NEAR DETROIT, OR",14180500,1541.63
2016-07-31,"DETROIT LAKE NEAR DETROIT, OR",14180500,1541.29
2016-08-01,"DETROIT LAKE NEAR DETROIT, OR",14180500,1540.98
2016-08-02,"DETROIT LAKE NEAR DETROIT, OR",14180500,1540.63
2016-08-03,"DETROIT LAKE NEAR DETROIT, OR",14180500,1540.31
2016-08-04,"DETROIT LAKE NEAR DETROIT, OR",14180500,1540.0
2016-08-05,"DETROIT LAKE NEAR DETROIT, OR",14180500,1539.67
2016-08-06,"DETROIT LAKE NEAR DETROIT, OR",14180500,1539.39
2016-08-07,"DETROIT LAKE NEAR DETROIT, OR",14180500,1539.09
2016-08-08,"DETROIT LAKE NEAR DETROIT, OR",14180500,1538.76
2016-08-09,"DETROIT LAKE NEAR DETROIT, OR",14180500,1538.47
2016-08-10,"DETROIT LAKE NEAR DETROIT, OR",14180500,1538.12
2016-08-11,"DETROIT LAKE NEAR DETROIT, OR",14180500,1537.88
2016-08-12,"DETROIT LAKE NEAR DETROIT, OR",14180500,1537.56
2016-08-13,"DETROIT LAKE NEAR DETROIT, OR",14180500,1537.24
2016-08-14,"DETROIT LAKE NEAR DETROIT, OR",14180500,1536.93
2016-08-15,"DETROIT LAKE NEAR DETROIT, OR",14180500,1536.63
2016-08-16,"DETROIT LAKE NEAR DETROIT, OR",14180500,1536.31
2016-08-17,"DETROIT LAKE NEAR DETROIT, OR",14180500,1536.0
2016-08-18,"DETROIT LAKE NEAR DETROIT, OR",14180500,1535.67
2016-08-19,"DETROIT LAKE NEAR DETROIT, OR",14180500,1535.34
2016-08-20,"DETROIT LAKE NEAR DETROIT, OR",14180500,1535.01
2016-08-21,"DETROIT LAKE NEAR DETROIT, OR",14180500,1534.67
2016-08-22,"DETROIT LAKE NEAR DETROIT, OR",14180500,1534.35
2016-08-23,"DETROIT LAKE NEAR DETROIT, OR",14180500,1533.98
2016-08-24,"DETROIT LAKE NEAR DETROIT, OR",14180500,1533.64
2016-08-25,"DETROIT LAKE NEAR DETROIT, OR",14180500,1533.25
2016-08-26,"DETROIT LAKE NEAR DETROIT, OR",14180500,1532.91
2016-08-27,"DETROIT LAKE NEAR DETROIT, OR",14180500,1532.54
2016-08-28,"DETROIT LAKE NEAR DETROIT, OR",14180500,1532.21
2016-08-29,"DETROIT LAKE NEAR DETROIT, OR",14180500,1531.85
2016-08-30,"DETROIT LAKE NEAR DETROIT, OR",14180500,1531.51
2016-08-31,"DETROIT LAKE NEAR DETROIT, OR",14180500,1531.17
2016-09-01,"DETROIT LAKE NEAR DETROIT, OR",14180500,1530.84
2016-09-02,"DETROIT LAKE NEAR DETROIT, OR",14180500,1530.54
2016-09-03,"DETROIT LAKE NEAR DETROIT, OR",14180500,1530.21
2016-09-04,"DETROIT LAKE NEAR DETROIT, OR",14180500,1529.87
2016-09-05,"DETROIT LAKE NEAR DETROIT, OR",14180500,1529.53
